"FoodID","FoodCode","FoodDescription","FoodGroupID"
"5396","5396","Cherry, sweet, canned, heavy syrup, drained","9"
"5397","5397","Peach, canned, heavy syrup, drained","9"
"5398","5398","Pear, canned, heavy syrup, drained","9"
"5399","5399","Plum, canned, heavy syrup, drained","9"
"5400","5400","Tangerine, (mandarin), canned, juice pack, drained","9"
"5401","5401","Date, medjool","9"
"5402","5402","Candied fruit","19"
"5403","5403","Pineapple, raw, traditional varieties","9"
"5404","5404","Pineapple, raw, extra sweet variety","9"
"5405","5405","Pork, cured, bacon, cooked, baked","10"
"5406","5406","Pork, cured, bacon, cooked, microwaved","10"
"5407","5407","Pork, cured, bacon, cooked, pan-fried","10"
"5408","5408","Pork, variety meats and by-products, stomach, cooked, simmered","10"
"5409","5409","Pork, cured, bacon, rendered fat, cooked","10"
"5410","5410","Broccoli raab (rapini), raw","11"
"5411","5411","Broccoli raab (rapini), cooked","11"
"5412","5412","Lettuce, red leaf","11"
"5413","5413","Onion, young green, tops only","11"
"5414","5414","Onion, sweet, raw","11"
"5415","5415","Pepper, sweet, green, sauteed","11"
"5416","5416","Carrot, dehydrated","11"
"5417","5417","Pepper, sweet, red, sauteed","11"
"5419","5419","Pickles, chowchow, with cauliflower onion mustard, sweet","11"
"5422","5422","Coffee, brewed, espresso, restaurant-prepared, decaffeinated","14"
"5423","5423","Coffee, instant, powder, half the caffeine","14"
"5424","5424","Drink, breakfast type, orange, ready-to-drink","14"
"5426","5426","Hot chocolate, low calorie, with aspartame, mix, powder, with added calcium and phosphorus, without added sodium or vitamin A","14"
"5427","5427","Mollusks, conch, baked or broiled","15"
"5428","5428","Peanut butter, smooth, reduced fat","16"
"5429","5429","Plant-based beverage, soy, unenriched, chocolate","14"
"5430","5430","Breakfast tart, low fat","18"
"5431","5431","Cracker, cheese, sandwich, with cheese filling","18"
"5433","5433","Candies, REESESTICKS, crispy wafers, peanut butter, milk chocolate","19"
"5434","5434","Candies, bars, KIT KAT BIG KAT","19"
"5435","5435","Candies, REESE'S, FAST BREAK, milk chocolate peanut butter and soft nougat","19"
"5437","5437","Dessert, frozen, ice cream, chocolate, light, no sugar added","19"
"5438","5438","Candies, dark chocolate coated coffee beans","19"
"5439","5439","Candies, milk chocolate coated coffee beans","19"
"5441","5441","Snacks, tortilla chips, low fat, baked without fat","25"
"5442","5442","Snacks, corn-based, extruded, puffs or twists, cheese, baked, low fat","25"
"5444","5444","Snacks, popcorn, sugar syrup/caramel, fat free","25"
"5449","5449","Snacks, tortilla chips, unsalted, low fat","25"
"5450","5450","Hot chocolate, cocoa, high fat or breakfast, plain, mix, powder","19"
"5451","5451","Hot chocolate, cocoa, high fat or breakfast, processed with alkali, mix, powder","19"
"5452","5452","Candies, soft fruit and nut squares","19"
"5453","5453","Dessert, frozen, ice cream, vanilla, fat free","19"
"5454","5454","Grains, oat flour, partially debranned","20"
"5455","5455","Pasta, fresh-refrigerated, tortellini with cheese filling, as purchased","22"
"5456","5456","Sweets, syrups, grenadine","19"
"5457","5457","Drink, fruit flavour, powder, low calorie, vitamin C, with aspartame","14"
"5458","5458","Salad dressing, creamy, made with sour cream and/or buttermilk and oil, calorie-reduced","4"
"5459","5459","Cheese, cheddar, imitation, low cholesterol","1"
"5462","5462","Turkey bacon, cooked","5"
"5463","5463","Dessert, frozen, made with skim milk, chocolate","19"
"5464","5464","Dessert topping (non dairy), frozen, low fat","1"
"5465","5465","Coffee whitener (non dairy), powdered, light","1"
"5466","5466","Salad dressing, peppercorn dressing, commercial, regular","4"
"5467","5467","Salad dressing, mayonnaise, reduced fat , cholesterol-free","4"
"5469","5469","Salad dressing, italian, calorie-reduced","4"
"5470","5470","Coffee whitener, liquid, light","1"
"5471","5471","Candies, M&M's peanut butter chocolate candies","19"
"5472","5472","Orange-strawberry-banana juice","9"
"5473","5473","Salad dressing, blue or roquefort cheese dressing, calorie-reduced","4"
"5474","5474","Cheese, monterey, low fat","1"
"5475","5475","Salad dressing, creamy, made with sour cream and/or buttermilk and oil, calorie-reduced, fat free","4"
"5476","5476","Salad dressing, creamy, made with sour cream and/or buttermilk and oil, calorie-reduced, cholesterol-free","4"
"5478","5478","Salad dressing, french, calorie-reduced","4"
"5480","5480","Salad dressing, mayonnaise, made with tofu","4"
"5483","5483","Beverage, bean","16"
"5485","5485","Dessert, frozen yogourt, chocolate","19"
"5486","5486","Wiener (frankfurter), reduced fat","7"
"5487","5487","Milk, fluid, buttermilk, cultured, 2% M.F.","1"
"5489","5489","Salad dressing, blue or roquefort cheese dressing, fat free","4"
"5490","5490","Salad dressing, mayonnaise and mayonnaise type, fat free","4"
"5491","5491","Candies, bars, MILKY WAY Dark Bar","19"
"5492","5492","Indian, papad (papadum)","16"
"5493","5493","Snacks, rice cakes, crackers (include mini rice cakes)","18"
"5495","5495","Candies, M&M's Almond Chocolate Candies","19"
"5496","5496","Salad dressing, coleslaw dressing, reduced fat","4"
"5497","5497","Vegetable oil, flaxseed (linseed), cold pressed","4"
"5498","5498","Cheese, cottage, 1% M.F., lactose reduced","1"
"5499","5499","Sausage, smoked, pork, pre-cooked, reduced fat","7"
"5501","5501","Snacks, popcorn, oil-popped, unsalted","25"
"5507","5507","Snacks, potato chips, white, restructured, baked","25"
"5508","5508","Vegetable oil, corn and canola","4"
"5509","5509","Peanut butter, reduced sodium","16"
"5510","5510","Vegetable oil,  canola and soybean","4"
"5511","5511","Cheese, muenster, low fat","1"
"5512","5512","Cheese, mozzarella, nonfat","1"
"5515","5515","Salad dressing, caesar dressing, regular","4"
"5516","5516","Salad dressing, coleslaw","4"
"5517","5517","Salad dressing, green goddess, regular","4"
"5518","5518","Salad dressing, buttermilk as main ingredient","4"
"5520","5520","Salad dressing, blue or roquefort cheese, low calorie","4"
"5521","5521","Salad dressing, caesar, low Calorie","4"
"5522","5522","Sweets, syrups, dietetic","19"
"5523","5523","Sweets, jams and preserves, dietetic (with sodium saccharin), any flavour","19"
"5524","5524","Candies, caramel with nuts, chocolate covered","19"
"5525","5525","Candies, nougat, with almonds","19"
"5526","5526","Candies, gum drops, lower in Calories (sorbitol)","19"
"5527","5527","Candies, hard, sorbitol sweetened","19"
"5528","5528","Candies, chocolate covered, dietetic or low calorie","19"
"5529","5529","Candies, chewing gum, sugarless","19"
"5530","5530","Milk shake, not chocolate, dry mix, unprepared","14"
"5531","5531","Sweets, pie fillings, cherry, low calorie","19"
"5533","5533","Snacks, pretzels, soft","25"
"5534","5534","Beans, chili, barbecue, ranch style, cooked","16"
"5535","5535","Vermicelli, made from soy, dry","16"
"5536","5536","Beans, liquid from stewed kidney beans","16"
"5537","5537","Meatless, chicken","16"
"5538","5538","Meatless, fish sticks","16"
"5539","5539","Wiener (frankfurter), meatless","16"
"5540","5540","Meatless, luncheon slices","16"
"5541","5541","Meatless, meatballs","16"
"5543","5543","Vegetarian fillets, meatless","16"
"5544","5544","Meatless, sandwich spread","16"
"5545","5545","Vegetarian stew, meatless","16"
"5546","5546","Vegetarian meat loaf or patty, meatless","16"
"5547","5547","Radish, hawaiian style, pickled","11"
"5548","5548","Cabbage, japanese style, fresh, pickled","11"
"5549","5549","Cabbage, mustard, with salt","11"
"5550","5550","Eggplant, pickled","11"
"5551","5551","Alcohol, wine, cooking","14"
"5552","5552","Alcohol, table wine, light","14"
"5553","5553","Instant breakfast, powder, chocolate","14"
"5554","5554","Meatless, bacon bits","16"
"5555","5555","Butter replacement, without fat, powder","4"
"5556","5556","Salad dressing, buttermilk, light","4"
"5557","5557","Tomato sauce, unsalted","11"
"5558","5558","Instant breakfast, powder, chocolate, sugar-free, with artificial sweetener","14"
"5560","5560","Whipped cream substitute, dietetic, powder, prepared","1"
"5561","5561","Dessert, frozen, ice cream, sundae, prepackaged","19"
"5562","5562","Cheese, cottage, with vegetables","1"
"5563","5563","Cheese, cream, light","1"
"5565","5565","Cheese spread, cream cheese base, flavoured","1"
"5566","5566","Cheese, cheddar, imitation","1"
"5567","5567","Quail, cooked, total edible","5"
"5568","5568","Pheasant, cooked, total edible","5"
"5569","5569","Egg, chicken, scrambled, frozen mixture","1"
"5570","5570","Dove (includes squab), cooked","5"
"5571","5571","Pork, oriental style, dehydrated","10"
"5572","5572","Soybean, curd cheese","16"
"5573","5573","Potatoes, canned, drained solids, unsalted","11"
"5574","5574","Vegetables, mixed, canned, unsalted","11"
"5575","5575","Pork, cured, ham, boneless, mini ham-half, extra lean and regular, cooked, reduced sodium","10"
"5577","5577","Pork, cured, ham, boneless, mini ham-half, extra lean (approximately 5% fat), cooked, reduced sodium","10"
"5578","5578","Salad dressing, mayonnaise and mayonnaise-type, low calorie","4"
"5579","5579","Salad dressing, bacon and tomato","4"
"5580","5580","Cheese, parmesan, low sodium","1"
"5582","5582","Sauerkraut, canned, low sodium","11"
"5583","5583","Cheese, cottage, 1% M.F., unsalted","1"
"5584","5584","Salad dressing, mayonnaise type, low sodium, reduced fat","4"
"5585","5585","Snacks, tortilla chips, unsalted","25"
"5586","5586","Juice, tomato and vegetable, low sodium","11"
"5587","5587","Turkey, wing, smoked, cooked, with skin, bone removed","5"
"5588","5588","Turkey, drumstick, smoked, cooked, with skin, bone removed","5"
"5589","5589","Chocolate flavour drink, whey and milk based","14"
"5591","5591","Pork, cured, bacon, reduced sodium, broiled, pan-fried or roasted","10"
"5592","5592","Cheese, processed product, swiss, slices, low fat","1"
"5593","5593","Cranberry juice, unsweetened","9"
"5595","5595","Turnip greens, canned, unsalted","11"
"5597","5597","Turkey, light or dark meat, smoked, cooked, with skin, bone removed","5"
"5598","5598","Turkey, light or dark meat, smoked, cooked, skin and bone removed","5"
"5599","5599","Hearts of palm, raw","11"
"5600","5600","Cheese, cottage, low fat, 1% M.F, with vegetables","1"
"5601","5601","Cheese, processed product, cheddar, slices, low sodium","1"
"5602","5602","Coffee, instant, powder, with whitener and artificial sweetener","14"
"5603","5603","Juice drink, cranberry-apple  low calorie, with vitamin C added","14"
"5604","5604","Cheese, swiss, low sodium","1"
"5605","5605","Yeast extract spread","11"
"5606","5606","Meatless, chicken, breaded, fried","16"
"5607","5607","Roll, pumpernickel","18"
"5608","5608","Snacks, corn-based, extruded, chips, unsalted","25"
"5609","5609","Beans, baked, canned, no salt added","16"
"5610","5610","Yogourt, tofu","16"
"5611","5611","Alcohol, rice (sake)","14"
"5612","5612","Jellyfish, dried, salted","15"
"5613","5613","Wiener (frankfurter), reduced fat and sodium","7"
"5614","5614","Dessert, frozen, pop, with artificial sweetener","19"
"5615","5615","Snacks, tortilla chips, light (baked with less oil)","25"
"5616","5616","Snacks, popcorn, microwave, low fat and sodium","25"
"5617","5617","Cheese, swiss, low fat","1"
"5618","5618","Breakfast bar, corn flake crust with fruit","18"
"5619","5619","Cheese, mozzarella, low sodium","1"
"5620","5620","Salad dressing, mayonnaise, no cholesterol","4"
"5622","5622","Vegetable oil, corn, peanut and olive","4"
"5623","5623","Cheese food, imitation","1"
"5624","5624","Celery flakes, dried","11"
"5625","5625","Dessert, pudding, chocolate, dry mix, instant, low calorie, unprepared","19"
"5626","5626","Sweets, jellies, reduced sugar or no sugar, home preserved","19"
"5627","5627","Sweets, pie fillings, blueberry, canned","19"
"5628","5628","Cocktail mix, non-alcoholic, concentrated, frozen","14"
"5629","5629","Dessert, pudding, chocolate, dry mix, regular, low calorie, unprepared","19"
"5630","5630","Dessert, pudding, all flavours except chocolate, dry mix, regular, low calorie, unprepared","19"
"5631","5631","Dessert, pudding, all flavours except chocolate, dry mix, instant, low calorie, unprepared","19"
"5632","5632","Drink, fruit flavour, powder, vitamin C, unsweetened","14"
"5633","5633","Fish, mackerel, salted","15"
"5634","5634","Mollusks, scallop (bay and sea), cooked, steamed","15"
"5635","5635","Mollusks, snail, raw","15"
"5638","5638","Emu, ground, raw","5"
"5639","5639","Emu, ground, cooked, pan-broiled","5"
"5640","5640","Emu, fan fillet, raw","5"
"5641","5641","Emu, fan fillet, cooked, broiled","5"
"5642","5642","Emu, flat fillet, raw","5"
"5643","5643","Emu, full rump, raw","5"
"5644","5644","Emu, full rump, cooked, broiled","5"
"5645","5645","Emu, inside drum, raw","5"
"5646","5646","Emu, inside drum, cooked, broiled","5"
"5647","5647","Emu, outside drum, raw","5"
"5648","5648","Emu, oyster, raw","5"
"5649","5649","Emu, top loin, cooked, broiled","5"
"5650","5650","Ostrich, ground, raw","5"
"5651","5651","Ostrich, ground, cooked, pan-broiled","5"
"5652","5652","Ostrich, fan, raw","5"
"5653","5653","Ostrich, inside leg, raw","5"
"5654","5654","Ostrich, inside leg, cooked","5"
"5655","5655","Ostrich, inside strip, raw","5"
"5656","5656","Ostrich, inside strip, cooked","5"
"5657","5657","Ostrich, outside leg, raw","5"
"5658","5658","Ostrich, outside strip, raw","5"
"5659","5659","Ostrich, outside strip, cooked","5"
"5660","5660","Ostrich, oyster, raw","5"
"5661","5661","Ostrich, oyster, cooked","5"
"5662","5662","Ostrich, round, raw","5"
"5663","5663","Ostrich, tenderloin, raw","5"
"5664","5664","Ostrich, tip trimmed, raw","5"
"5665","5665","Ostrich, tip trimmed, cooked","5"
"5666","5666","Ostrich, top loin, raw","5"
"5667","5667","Ostrich, top loin, cooked","5"
"5669","5669","Liverwurst spread","7"
"5674","5674","Sausage, Polish, smoked, pre-cooked","7"
"5675","5675","Sausage, smoked, with cheddar cheese, pre-cooked","7"
"5677","5677","Sausage, breakfast links or rounds, turkey, raw","7"
"5678","5678","Sausage. Swisswurst, pork and beef, with swiss cheese, smoked","7"
"5679","5679","Meat sticks, bacon and beef","7"
"5680","5680","Sausage, Bratwurst, beef and pork, smoked","7"
"5681","5681","Sausage, Bratwurst, chicken, cooked","7"
"5682","5682","Sausage, Bratwurst, pork, beef and turkey, smoked, reduced fat","7"
"5683","5683","Deli-meat, pastrami, beef, extra lean, sliced","7"
"5684","5684","Deli-meat, salami, Italian, pork","7"
"5685","5685","Sausage, Italian, turkey, smoked","7"
"5687","5687","Sausage, smoked, turkey, hot","7"
"5689","5689","Deli-meat, Beerwurst, (Beer salami, Bierwurst), pork and beef","7"
"5691","5691","Deli-meat, chicken breast, oven-roasted, fat free, sliced","7"
"5692","5692","Sausage, Kielbasa (kolbassa), turkey","7"
"5693","5693","Deli-meat, chicken breast, oven-roasted, sliced","7"
"5694","5694","Deli-meat, Bologna (baloney), reduced fat","7"
"5696","5696","Deli-meat, honey ham, smoked, extra lean, sliced","7"
"5698","5698","Deli-meat, macaroni and cheese loaf, chicken/pork/beef","7"
"5699","5699","Deli-meat, salami, Italian, pork and beef, reduced sodium","7"
"5702","5702","Deli-meat, turkey breast, oven roasted, sliced","7"
"5705","5705","Wiener (frankfurter), regular, mixed meats","7"
"5706","5706","Potato, Russet, flesh and skin, baked","11"
"5707","5707","Potato, white, flesh and skin, baked","11"
"5708","5708","Potato, red, flesh and skin, baked","11"
"5709","5709","Nuts, cashew nuts, raw","12"
"5710","5710","Coffee, instant, mocha, powder, with whitener and artificial sweetener, decaffeinated","14"
"5714","5714","Drink, orange flavour, vitamin C added, low calorie, powder","14"
